"","id","day_not_date","site_id","elevation_m_asl","aspect","species","project","plot_id","plant_id","veg_height_cm","rep_height_cm","wet_mass_g","dry_mass_g","leaf_area_cm2","leaf_thickness_mm","wet_sla_cm2_g","sla_cm2_g","ldmc","bulk_nr","wet_mass_total_g","leaf_thickness_1_mm","leaf_thickness_2_mm","leaf_thickness_3_mm","remark","new_species","n","leaf_area_total_cm2","wet_bulk_nr","wet_nr_pieces","dry_bulk_nr","dry_nr_pieces","dry_mass_total_g","check_scan","remarks","orchids","nr"
"2950","HVI7051",9,3,2400,"west","senecio_glaberrimus","TS",5,3,15.3,27,0.434,NA,9.962,0.518666666666667,22.9539170506912,NA,NA,1,0.434,0.505,0.525,0.526,NA,"senecio_glaberrimus",2,9.962,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2951","INP0278",8,5,2800,"east","anthospermum_streyi","T",5,1,8.5,NA,0.000833333333333333,NA,0.0397777777777778,0.309333333333333,47.7333333333333,NA,NA,9,0.0075,0.305,0.305,0.318,NA,"anthospermum_streyi",9,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2952","HVQ1294",9,3,2400,"west","berkheya_rhapontica","TS",1,2,3,NA,0.4171,NA,7.037,0.973333333333333,16.8712538959482,NA,NA,1,0.4171,0.869,1.061,0.99,NA,NA,2,7.037,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2953","IVZ2332",9,3,2400,"east","wahlenbergia_krebsii","T",5,1,6.5,NA,0.0215666666666667,NA,0.949,0.250666666666667,44.0030911901082,NA,NA,3,0.0647,0.244,0.253,0.255,NA,NA,4,2.847,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2954","IUS6265",9,3,2400,"west","tristachya_leucothrix","T",4,3,9,NA,0.06865,NA,2.9525,0.332333333333333,43.0080116533139,NA,NA,2,0.1373,0.383,0.295,0.319,NA,NA,2,5.905,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2955","IWT4742",9,3,2400,"east","themeda_triandra","T",5,3,31,33,0.0354,NA,3.05433333333333,0.108,86.2806026365348,NA,NA,3,0.1062,0.104,0.114,0.106,"seems awfully tall for it's weight",NA,3,9.163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2956","GGA8786",9,3,2400,"east","agapanthus_campanulatus","TS",3,2,21,NA,1.442,NA,19.262,0.606666666666667,13.3578363384189,NA,NA,1,1.442,0.62,0.551,0.649,"in 2 pieces, sliced for scanning?","agapanthus_campanulatus",4,19.262,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2957","IVV7329",9,3,2400,"east","cerastium_arabidis","T",5,1,9,8,0.0332,NA,0.951,0.3555,28.644578313253,NA,NA,1,0.0332,0.315,0.396,NA,"in 2 pieces for scanning",NA,3,0.951,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2958","HVM5607",9,3,2400,"west","helichrysum_ecklonis","TS",4,2,0.5,NA,0.3095,NA,4.668,0.896333333333333,15.0823909531502,NA,NA,1,0.3095,0.903,0.898,0.888,NA,NA,1,4.668,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2959","GJU3854",10,2,2200,"west","senecio_glaberrimus","TS",0,NA,15.6,43,0.5905,NA,10.978,0.591333333333333,18.5910245554615,NA,NA,1,0.5905,0.558,0.595,0.621,NA,"senecio_glaberrimus",1,10.978,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2960","IWG6602",9,3,2400,"east","eucomis_cf_humilis","T",1,2,7,NA,7.2359,NA,NA,0.623333333333333,NA,NA,NA,1,7.2359,0.595,0.587,0.688,"cut into 2 pieces","eucomis_cf_humilis",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961","ISE8213",9,3,2400,NA,NA,"T",5,1,28.5,NA,0.05116,NA,2.1702,0.322,42.4198592650508,NA,NA,5,0.2558,0.342,0.304,0.32,"missing aspect and species",NA,9,10.851,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2962","IYR7143",9,3,2400,"west","rhodohypoxis_baurii","T",2,1,5,7,0.05775,NA,2.268,0.271333333333333,39.2727272727273,NA,NA,2,0.1155,0.298,0.289,0.227,NA,NA,2,4.536,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2963","IZE7564",9,3,2400,"east","ficinia_cinnamomea","T",4,3,34,26,0.12122,NA,1.7874,0.493666666666667,14.745091569048,NA,NA,5,0.6061,0.51,0.385,0.586,NA,NA,9,8.937,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2964","IOU2853",9,3,2400,"west","lotononis_lotononoides","T",5,2,16.5,NA,0.0421,NA,1.25766666666667,0.374666666666667,29.8733174980206,NA,NA,3,0.1263,0.388,0.369,0.367,NA,"lotononis_lotononoides",6,3.773,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2965","GHD8311",9,3,2400,"west","aster_perfoliatus","T",5,1,17,22,0.3065,NA,7.78,0.501,25.3833605220228,NA,NA,1,0.3065,0.51,0.463,0.53,NA,NA,1,7.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2966","HLM9526",10,5,2800,"east","senecio_glaberrimus","TSP",NA,NA,NA,NA,1.5623,NA,31.022,0.581666666666667,19.8566216475709,NA,NA,1,1.5623,0.558,0.607,0.58,"cutout: HLI7889","senecio_glaberrimus",1,31.022,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2967","IXS8804",9,3,2400,"west","monsonia_attenuata","T",3,2,8,NA,0.0187666666666667,NA,0.929333333333333,0.178333333333333,49.5204262877442,NA,NA,3,0.0563,0.212,0.169,0.154,NA,NA,3,2.788,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2968","IZS6420",9,3,2400,"east","helichrysum_odoratissimum","T",3,1,7,NA,0.0313333333333333,NA,1.40566666666667,0.337666666666667,44.8617021276596,NA,NA,3,0.094,0.34,0.393,0.28,NA,NA,3,4.217,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969","IZR2708",9,3,2400,"east","tenaxia_disticha","T",3,1,33,NA,0.0502333333333333,NA,1.20733333333333,0.331,24.0345056403451,NA,NA,3,0.1507,0.237,0.345,0.411,NA,"tenaxia_disticha",4,3.622,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2970","IYJ2758",9,3,2400,"east","stiburus_alopecuroides","T",4,1,28.3,NA,0.0276666666666667,NA,1.49266666666667,0.223666666666667,53.9518072289157,NA,NA,3,0.083,0.149,0.231,0.291,NA,NA,3,4.478,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2971","IUF6226",11,3,2400,"east","eucomis_cf_humilis","TSP",0,NA,NA,NA,6.3522,NA,NA,0.925333333333333,NA,NA,NA,1,6.3522,0.886,0.885,1.005,NA,"eucomis_cf_humilis",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2972","GEN2158",11,2,2200,"east","senecio_glaberrimus","TS",0,NA,14.6,35.6,0.7755,NA,13.86,0.65,17.8723404255319,NA,NA,1,0.7755,0.647,0.657,0.646,NA,"senecio_glaberrimus",1,13.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2973","IIX4393",9,3,2400,"west","helichrysum_ecklonis","T",4,1,3,NA,0.3302,NA,5.735,0.658666666666667,17.3682616596002,NA,NA,1,0.3302,0.704,0.69,0.582,NA,NA,1,5.735,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2974","HLE5155",10,5,2800,"east","dimorphotheca_jucunda","TSP",NA,NA,NA,NA,1.511,NA,19.67,0.839,13.017868960953,NA,NA,1,1.511,0.845,0.889,0.783,"cutout: HLA5405","dimorphotheca_jucunda",1,19.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2975","IKI3419",9,3,2400,"east","oxalis_obliquifolia","T",3,2,9,NA,0.0785,NA,3.719,0.191,47.3757961783439,NA,NA,1,0.0785,0.198,0.179,0.196,"leaf split into 3 pieces",NA,3,3.719,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2976","HKH3161",10,5,2800,"east","dimorphotheca_jucunda","TSP",0,NA,NA,NA,1.0553,NA,17.58,0.743333333333333,16.6587700180044,NA,NA,1,1.0553,0.71,0.732,0.788,"cutout:HKD8015","dimorphotheca_jucunda",1,17.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2977","GHW0182",10,1,2000,"east","helichrysum_ecklonis","TS",0,NA,3,NA,0.1402,NA,3.487,0.565,24.8716119828816,NA,NA,1,0.1402,0.556,0.572,0.567,NA,NA,1,3.487,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2978","GJF1882",10,1,2000,"west","senecio_glaberrimus","TS",0,NA,15,32,0.5863,NA,12.771,0.477333333333333,21.7823639774859,NA,NA,1,0.5863,0.48,0.485,0.467,"herbivory, scanned missing checkmarl","senecio_glaberrimus",2,12.771,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979","GIL5576",11,2,2200,"west","senecio_glaberrimus","TS",0,NA,22,36.6,1.0435,NA,25.572,0.613333333333333,24.5059894585529,NA,NA,1,1.0435,0.638,0.617,0.585,NA,"senecio_glaberrimus",2,25.572,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2980","GJY1069",11,2,2200,"west","senecio_glaberrimus","TS",0,NA,19,30.5,1.1166,NA,19.415,0.639666666666667,17.387605230163,NA,NA,1,1.1166,0.629,0.649,0.641,"scanned checkmark missing, part of leaf missing","senecio_glaberrimus",1,19.415,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981","GGR1725",9,3,2400,"west","helichrysum_ecklonis","TS",5,2,2.5,NA,0.4048,NA,6.051,0.82,14.9481225296443,NA,NA,1,0.4048,0.843,0.801,0.816,NA,NA,1,6.051,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2982","GJB2936",10,1,2000,"west","senecio_glaberrimus","TS",0,NA,13.5,23.4,0.3674,NA,7.596,0.468333333333333,20.6750136091453,NA,NA,1,0.3674,0.458,0.495,0.452,NA,"senecio_glaberrimus",1,7.596,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983","IAH1792",9,3,2400,"west","purple_base_senecio","TS",3,3,0.1,NA,0.3474,NA,4.036,1.08833333333333,11.6177317213587,NA,NA,1,0.3474,1.092,1.087,1.086,NA,"purple_base_senecio",1,4.036,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2984","IIG0948",9,3,2400,"west","craterocapsa_tarsodes","T",3,3,1.6,NA,0.0100428571428571,NA,0.349142857142857,0.267666666666667,34.7652916073969,NA,NA,7,0.0703,0.278,0.25,0.275,"scanned checkmark missing",NA,7,2.444,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2985","IXU6279",9,3,2400,"west","monsonia_attenuata","T",3,1,NA,4.5,0.008075,NA,0.401,0.166,49.6594427244582,NA,NA,4,0.0323,0.201,0.158,0.139,"cut into 5 pieces",NA,5,1.604,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2986","GIP3478",10,1,2000,"east","helichrysum_ecklonis","TS",0,NA,3.5,NA,0.1592,NA,4.382,0.566333333333333,27.5251256281407,NA,NA,1,0.1592,0.575,0.512,0.612,"leaf damaged",NA,2,4.382,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2987","IQW5484",9,3,2400,"west","eragrostis_capensis","T",1,2,7.5,16,0.0275,NA,1.738,0.234,63.2,NA,NA,2,0.055,0.166,0.161,0.375,NA,NA,2,3.476,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2988","IOI0314",9,3,2400,"west","koeleria_capensis","T",5,1,24,29,0.03065,NA,0.821,0.260333333333333,26.7862969004894,NA,NA,2,0.0613,0.266,0.257,0.258,NA,NA,2,1.642,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2989","DER8193",10,1,2000,"east","helichrysum_ecklonis","TS",0,NA,3,NA,0.0763,NA,2.723,0.310666666666667,35.6880733944954,NA,NA,1,0.0763,0.311,0.335,0.286,"scanned checkmark missing",NA,1,2.723,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2990","GDY9886",11,2,2200,"east","senecio_glaberrimus","TS",0,NA,18,36.9,1.0526,NA,20.06,0.573,19.0575717271518,NA,NA,1,1.0526,0.591,0.54,0.588,NA,"senecio_glaberrimus",1,20.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991","IVQ6597",9,3,2400,"east","senecio_glaberrimus","T",1,1,16,NA,0.2228,NA,7.057,0.429,31.6741472172352,NA,NA,1,0.2228,0.42,0.396,0.471,NA,"senecio_glaberrimus",1,7.057,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2992","IML4900",9,3,2400,"west","craterocapsa_tarsodes","T",5,2,1,NA,0.00926,NA,0.3596,0.220666666666667,38.8336933045356,NA,NA,5,0.0463,0.196,0.28,0.186,NA,NA,5,1.798,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993","IKJ4065",9,3,2400,"west","sporobolus_centrifugus","T",5,3,4,25,0.02995,NA,0.8785,0.437333333333333,29.3322203672788,NA,NA,2,0.0599,0.498,0.472,0.342,NA,NA,2,1.757,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2994","GIU5026",9,3,2400,"east","agapanthus_campanulatus","TS",4,3,26.6,NA,1.6192,NA,24.719,0.718333333333333,15.2661808300395,NA,NA,1,1.6192,0.685,0.644,0.826,NA,"agapanthus_campanulatus",1,24.719,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2995","IVU1405",9,3,2400,"east","albuca_fastigiata","T",4,2,32,NA,1.7713,NA,33.712,0.684,19.0323491221137,NA,NA,1,1.7713,0.566,0.831,0.655,"one leaf into three pieces",NA,3,33.712,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2996","IPH6588",9,3,2400,"east","athrixia_needle","T",1,1,18,17,0.00788,NA,0.294,0.289,37.3096446700508,NA,NA,5,0.0394,0.218,0.452,0.197,NA,"athrixia_needle",5,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2997","GGS9393",9,3,2400,"west","senecio_glaberrimus","TS",1,2,17.3,19,0.95,NA,18.162,0.522666666666667,19.1178947368421,NA,NA,1,0.95,0.532,0.518,0.518,NA,"senecio_glaberrimus",1,18.162,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2998","GHC4651",9,3,2400,"east","helichrysum_pallidum","TS",3,1,15,NA,0.8316,NA,27.026,0.34,32.4987974987975,NA,NA,1,0.8316,0.24,0.326,0.454,"no aspect marked",NA,2,27.026,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2999","IFF0690",9,3,2400,"east","eucomis_cf_humilis","TS",3,1,19,NA,9.8231,NA,NA,0.986333333333333,NA,NA,NA,1,9.8231,0.848,1.052,1.059,NA,"eucomis_cf_humilis",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3000","IRA7208",9,3,2400,"east","helichrysum_odoratissimum","T",5,1,19,NA,0.0452,NA,2.394,0.227666666666667,52.9646017699115,NA,NA,1,0.0452,0.226,0.213,0.244,NA,NA,1,2.394,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3001","IJH2283",9,3,2400,"west","lotononis_lotononoides","T",4,3,10,NA,0.0358333333333333,NA,1.08966666666667,0.359,30.4093023255814,NA,NA,3,0.1075,0.39,0.346,0.341,NA,"lotononis_lotononoides",3,3.269,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3002","IJP0811",9,3,2400,"west","heteropogon_contortus","T",3,3,6.5,NA,0.009775,NA,0.56475,0.239,57.7749360613811,NA,NA,4,0.0391,0.219,0.339,0.159,NA,NA,4,2.259,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3003","IOE1460",9,3,2400,"west","craterocapsa_tarsodes","T",4,3,0.5,NA,0.00738,NA,0.2302,0.233333333333333,31.1924119241192,NA,NA,5,0.0369,0.242,0.248,0.21,NA,NA,5,1.151,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3004","ITD2503",8,3,2400,"west","oxalis_depressa","T",5,1,2,NA,0.0219,NA,0.733,0.315,33.4703196347032,NA,NA,1,0.0219,0.315,NA,NA,NA,NA,1,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3005","GIY6280",9,3,2400,"east","helichrysum_pallidum","TS",4,2,24,NA,1.0096,NA,24.267,0.516333333333333,24.0362519809826,NA,NA,1,1.0096,0.562,0.518,0.469,"one leaf into two pieces",NA,2,24.267,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3006","HZQ3992",9,3,2400,"west","purple_base_senecio","TS",3,2,2,NA,1.9952,NA,17.829,1.43266666666667,8.93594627105052,NA,NA,1,1.9952,1.479,1.407,1.412,NA,"purple_base_senecio",1,17.829,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3007","IXX0462",9,3,2400,"west","sporobolus_centrifugus","T",3,3,19,27.5,0.0326333333333333,NA,0.889666666666667,0.38,27.2625127681307,NA,NA,3,0.0979,0.455,0.357,0.328,NA,NA,3,2.669,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3008","IIW3759",9,3,2400,"west","tristachya_leucothrix","T",4,1,13,3,0.07075,NA,3.5085,0.245666666666667,49.5901060070671,NA,NA,2,0.1415,0.242,0.236,0.259,NA,NA,2,7.017,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3009","GJX7428",9,3,2400,"east","helichrysum_pallidum","TS",2,3,20,NA,2.5311,NA,42.645,0.645,16.8484058314567,NA,NA,1,2.5311,0.538,0.812,0.585,"one leaf into two pieces",NA,9,42.645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3010","IKA8459",9,3,2400,"west","tristachya_leucothrix","T",5,1,11,28,0.0684,NA,2.839,0.396,41.5058479532164,NA,NA,3,0.2052,0.342,0.38,0.466,NA,NA,3,8.517,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3011","IMI6505",9,3,2400,"east","themeda_triandra","T",3,1,19,23,0.0506,NA,3.96,0.194,78.2608695652174,NA,NA,2,0.1012,0.187,0.218,0.177,NA,NA,2,7.92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3012","GKA9740",9,3,2400,"east","helichrysum_pallidum","TS",5,1,5.5,NA,0.5406,NA,11.747,0.527333333333333,21.7295597484277,NA,NA,1,0.5406,0.409,0.735,0.438,NA,NA,2,11.747,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3013","ILD6536",9,3,2400,"east","themeda_triandra","T",3,3,20,30,0.024575,NA,2.54975,0.152333333333333,103.753814852492,NA,NA,4,0.0983,0.192,0.149,0.116,NA,NA,4,10.199,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3014","IKS2214",9,3,2400,"east","helichrysum_odoratissimum","T",4,1,17.3,29.8,0.01212,NA,0.5956,0.262666666666667,49.1419141914191,NA,NA,5,0.0606,0.242,0.256,0.29,NA,NA,6,2.978,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3015","GJK2801",9,3,2400,"east","helichrysum_pallidum","TS",5,3,11.5,NA,0.6665,NA,13.722,0.725,20.5881470367592,NA,NA,1,0.6665,0.76,0.692,0.723,NA,NA,2,13.722,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3016","ISZ9863",9,3,2400,"west","tristachya_leucothrix","T",1,2,17,28,0.07788,NA,3.0954,0.229666666666667,39.7457627118644,NA,NA,5,0.3894,0.243,0.214,0.232,NA,NA,5,15.477,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3017","HWR4797",9,3,2400,"west","helichrysum_ecklonis","TS",1,1,2.5,NA,0.3614,NA,5.787,0.899333333333333,16.0127282789153,NA,NA,1,0.3614,0.944,0.91,0.844,NA,NA,2,5.787,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3018","GJN6551",10,1,2000,"east","senecio_glaberrimus","TS",0,NA,15,NA,0.8287,NA,15.567,0.576333333333333,18.7848437311452,NA,NA,1,0.8287,0.549,0.603,0.577,NA,"senecio_glaberrimus",1,15.567,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3019","GIT0553",10,1,2000,"west","senecio_glaberrimus","TS",0,NA,9.6,NA,0.2474,NA,6.745,0.383333333333333,27.2635408245756,NA,NA,1,0.2474,0.417,0.375,0.358,"one leaf cut into 2 pieces","senecio_glaberrimus",2,6.745,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3020","IZT5491",9,3,2400,"west","eragrostis_capensis","T",3,2,4,15,0.02592,NA,1.6346,0.162666666666667,63.0632716049383,NA,NA,5,0.1296,0.18,0.151,0.157,NA,NA,5,8.173,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3021","IYY9941",9,3,2400,"east","lotononis_lotononoides","T",4,3,41,NA,0.01185,NA,0.43925,0.314333333333333,37.0675105485232,NA,NA,4,0.0474,0.317,0.313,0.313,NA,"lotononis_lotononoides",4,1.757,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3022","DEQ8878",10,1,2000,"east","helichrysum_ecklonis","TS",0,NA,1.5,NA,0.1169,NA,2.603,0.566333333333333,22.2668947818648,NA,NA,1,0.1169,0.634,0.594,0.471,NA,NA,1,2.603,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3023","IXD4085",9,3,2400,"east","helichrysum_dasycephalum","T",1,4,14,13.5,0.002695,NA,0.1497,0.146333333333333,55.5473098330241,NA,NA,20,0.0539,0.15,0.14,0.149,NA,"helichrysum_dasycephalum",20,2.994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3024","HNJ5943",10,5,2800,"east","senecio_glaberrimus","TSP",0,NA,NA,NA,1.5644,NA,32.195,0.549333333333333,20.5797749936078,NA,NA,1,1.5644,0.525,0.559,0.564,NA,"senecio_glaberrimus",1,32.195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3025","IYD7403",9,3,2400,"west","anthospermum_streyi","T",5,1,13,NA,0.000808333333333333,NA,0.0430833333333333,0.161333333333333,53.298969072165,NA,NA,12,0.0097,0.197,0.177,0.11,NA,"anthospermum_streyi",12,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3026","IZC4055",9,3,2400,"west","stiburus_alopecuroides","T",3,1,12.6,NA,0.02024,NA,1.6024,0.187,79.1699604743083,NA,NA,5,0.1012,0.191,0.193,0.177,NA,NA,5,8.012,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3027","IEX7778",9,3,2400,"west","purple_base_senecio","TS",3,1,1,NA,2.7486,NA,26.619,1.32933333333333,9.68456668849596,NA,NA,1,2.7486,1.347,1.222,1.419,NA,"purple_base_senecio",1,26.619,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3028","GED2072",11,2,2200,"west","senecio_glaberrimus","TS",0,NA,17.6,41,0.8219,NA,16.569,0.558666666666667,20.1593867867137,NA,NA,1,0.8219,0.554,0.559,0.563,NA,"senecio_glaberrimus",1,16.569,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3029","IJW8120",9,3,2400,"east","kniphofia_porphyrantha","T",3,1,12,NA,0.2807,NA,5.936,0.355666666666667,21.1471321695761,NA,NA,1,0.2807,0.409,0.362,0.296,"one leaf into two pieces",NA,2,5.936,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3030","IRI5611",9,3,2400,"west","cyperus_round","T",3,1,6.1,5.8,0.0137666666666667,NA,1.12233333333333,0.184333333333333,81.5254237288135,NA,NA,3,0.0413,0.164,0.197,0.192,NA,NA,3,3.367,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3031","DES7268",10,1,2000,"east","helichrysum_ecklonis","TS",0,NA,3,NA,0.2055,NA,4.826,0.634333333333333,23.4841849148418,NA,NA,1,0.2055,0.916,0.555,0.432,NA,NA,1,4.826,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3032","IOQ9624",9,3,2400,"west","lotononis_lotononoides","T",5,3,13.6,NA,0.0316666666666667,NA,1.056,0.524666666666667,33.3473684210526,NA,NA,3,0.095,0.616,0.424,0.534,NA,"lotononis_lotononoides",3,3.168,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3033","HLT0616",10,5,2800,"east","dimorphotheca_jucunda","TS",0,NA,NA,NA,0.5573,NA,9.162,0.788,16.4399784676117,NA,NA,1,0.5573,0.883,0.735,0.746,"one leaf cut into three pieces. cutout HLP4217","dimorphotheca_jucunda",3,9.162,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3034","GIB2836",10,1,2000,"east","helichrysum_ecklonis","TS",0,NA,3.5,NA,0.3248,NA,6.732,0.616666666666667,20.7266009852217,NA,NA,1,0.3248,0.803,0.469,0.578,NA,NA,3,6.732,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3035","IFB2693",9,3,2400,"west","aster_perfoliatus","TS",5,3,14,17,0.1909,NA,5.215,0.484666666666667,27.317967522263,NA,NA,1,0.1909,0.473,0.484,0.497,NA,NA,1,5.215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3036","HNR2385",10,5,2800,"west","senecio_glaberrimus","TSP",NA,NA,NA,NA,0.9696,NA,21.207,0.503666666666667,21.8719059405941,NA,NA,1,0.9696,0.488,0.504,0.519,"cutout HNN8352","senecio_glaberrimus",1,21.207,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3037","GDF4185",11,2,2200,"west","senecio_glaberrimus","TS",0,NA,10,20,0.6244,NA,10.875,0.590666666666667,17.4167200512492,NA,NA,1,0.6244,0.602,0.583,0.587,NA,"senecio_glaberrimus",1,10.875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3038","JAI2445",9,3,2400,"east","ficinia_cinnamomea","T",3,2,39,NA,0.12995,NA,4.2715,0.431666666666667,32.8703347441324,NA,NA,2,0.2599,0.425,0.45,0.42,"two leaves cut into six pieces",NA,6,8.543,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3039","ING5522",9,3,2400,"east","eulalia_villosa","T",4,2,22,NA,0.2498,NA,12.235,0.187,48.9791833466773,NA,NA,1,0.2498,0.192,0.189,0.18,"one leaf cut into two pieces",NA,2,12.235,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3040","IJI1816",9,3,2400,"west","oxalis_depressa","T",4,1,2,NA,0.0195,NA,0.744,0.249666666666667,38.1538461538462,NA,NA,1,0.0195,0.242,0.261,0.246,NA,NA,1,0.744,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3041","GFP2861",10,1,2000,"west","senecio_glaberrimus","TS",0,NA,19,35,0.7676,NA,17.182,0.497,22.3840541948932,NA,NA,1,0.7676,0.505,0.484,0.502,NA,"senecio_glaberrimus",1,17.182,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3042","GDE7103",11,2,2200,"east","senecio_glaberrimus","TS",0,NA,16,27.6,0.7523,NA,14.052,0.572333333333333,18.6787185963047,NA,NA,1,0.7523,0.582,0.579,0.556,"leaf has brown spots","senecio_glaberrimus",1,14.052,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3043","IEL4138",8,4,2600,"east","cotula_hispida","T",1,1,9.5,NA,0.0706,NA,1.965,0.232,27.8328611898017,NA,NA,1,0.0706,0.236,0.23,0.23,NA,NA,1,1.965,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3044","IUV1230",11,3,2400,"east","helichrysum_pallidum","TSP",0,NA,NA,NA,1.2554,NA,30.977,0.758333333333333,24.6750039827943,NA,NA,1,1.2554,0.674,0.789,0.812,NA,NA,2,30.977,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3045","GDA8082",11,2,2200,"east","senecio_glaberrimus","TS",0,NA,13.5,NA,0.5881,NA,12.341,0.522333333333333,20.9845264410814,NA,NA,1,0.5881,0.532,0.543,0.492,NA,"senecio_glaberrimus",1,12.341,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3046","GDU1704",11,2,2200,"east","senecio_glaberrimus","TS",0,NA,14.9,32,1.1715,NA,22.022,0.639666666666667,18.7981220657277,NA,NA,1,1.1715,0.657,0.637,0.625,NA,"senecio_glaberrimus",1,22.022,NA,NA,NA,NA,NA,NA,NA,NA,NA
