"","curveid","schoolfield.T_opt","weibull.T_opt","new_T_opt0","new_T_opt1","new_T_opt2","new_T_opt3","new_T_opt4","new_T_opt5","new_T_opt6","curve_breadth_gam0","curve_breadth_gam1","curve_breadth_gam2","curve_breadth_gam3","curve_breadth_gam4","curve_breadth_gam5","curve_breadth_gam6","curve_breadth_schoolfield","curve_breadth_schoolfield.mjc","AIC0","AIC1","AIC2","AIC3","AIC4","AIC5","AIC6","rsq0","rsq1","rsq2","rsq3","rsq4","rsq5","rsq6","concurvity_full0.para","concurvity_full0.s.tleaf.","concurvity_full1.para","concurvity_full1.s.cond.","concurvity_full2.para","concurvity_full2.s.cond.","concurvity_full2.s.vpdl.","concurvity_full3.para","concurvity_full3.s.tleaf.","concurvity_full4.para","concurvity_full4.s.tleaf.","concurvity_full5.para","concurvity_full5.s.tleaf.","concurvity_full5.s.vpdl.","concurvity_full6.para","concurvity_full6.s.tleaf.","concurvity_full6.s.cond.","T_opt.s","J_ref","E","E_D","school_breadth","Schoolfield.mjc.T_opt"
"103",1122,13.1141882062514,12.5629187982543,13.1059416666667,12.319175,13.0788833333333,13.1059416666667,13.1598125,13.2115166666667,13.0788833333333,13.1956519871795,13.1297394871795,13.1628519871794,13.1956519871795,13.1956519871795,13.1956519871795,13.1297394871795,12.9955478205128,12.4072311538461,-4196.63077339628,-4113.66687380998,-4236.37382395804,-4194.81808306018,-4182.30233871139,-4263.4506487433,-4257.79142513555,0.999142343074424,0.999068040933843,0.999182338899865,0.999140701436715,0.999129644276136,0.999203262023027,0.999200938530778,0.999999727760836,0.999998568686909,0.998217144789146,0.990609797185577,0.999997539750485,0.999517615921806,0.999988372753564,0.999999763123304,0.999998889215335,1.78680265685075e-25,1.78840942284885e-25,3.42073811833027e-22,0.99999957431093,0.99999957431093,3.41037284548742e-24,0.99942332112433,0.999423321124328,13.1141882062514,4.03469708625862,0.122774940855228,1.99605055069748,NA,13.1035617104525
"104",1124,15.6810243651108,15.5847990625282,15.5649333333333,15.2374666666667,15.6956333333333,15.5649333333333,15.9279,15.9279,15.6956333333333,16.63946,16.5009166666667,16.4575833333333,16.63946,16.66996,16.66996,16.6830166666667,16.3038,16.2653933333334,-1287.41152255122,-1284.67286552312,-1286.75413081944,-1287.32705999017,-1291.67303319791,-1290.68343823976,-1292.71398575725,0.944516441461978,0.944295542014985,0.944492457175252,0.944511074805898,0.944735323040216,0.944707468594232,0.944960319642276,0.99999996419404,0.99999731936186,0.991371479215745,0.348397435340912,0.999998102812302,0.997945757328376,0.999858021161645,0.999999962085829,0.999997182420397,5.32284897475214e-25,5.34169478223322e-25,2.84647199204564e-22,0.999981184557224,0.99998118455722,8.30567344430878e-25,0.997918577891529,0.997918577891527,15.6810243651108,43.7410037496559,0.77782548074033,1.12853356084747,13.9796533333333,15.6719108919783
"105",1125,15.1463584936838,14.5415076360782,14.1799333333333,15.0110666666667,14.1799333333333,14.1799333333333,14.1424,14.1424,14.1799333333333,14.6169133333333,14.7643466666666,14.54357,14.6169133333333,14.5964133333333,14.5964133333333,14.5497,14.6279333333333,14.0196133333333,-1684.20234661831,-1511.74466238585,-1692.31353937009,-1684.10985341293,-1681.26990809336,-1686.71200582681,-1680.07322626951,0.994957256572443,0.993999680501506,0.995008369510553,0.994956833817197,0.994942274339343,0.994987882163651,0.994963936971192,0.99999982948833,0.999997962024298,0.998482268270812,0.981832319838244,0.999988773218936,0.999927952936191,0.999952490882578,0.999999821890781,0.999998199796915,4.09984127055893e-25,4.08433173572709e-25,1.02047568595684e-22,0.99999876407447,0.999998764074469,1.21662205661945e-23,0.999923413307976,0.999923413307978,15.1463584936838,10.0445108359627,0.23520519751474,1.71937843720936,12.9184,15.1393051017416
"106",1129,14.4873271288582,14.154336833875,14.4853666666667,14.5685,14.6793666666667,14.3144333333333,13.9197333333333,13.7487666666667,13.9197333333333,13.3036866666667,13.19512,13.2536533333333,13.3036866666667,13.3036866666667,13.3036866666667,13.34222,13.3036866666667,12.9523866666667,-799.940306584226,-835.554028103469,-842.98745274789,-804.146619912782,-806.503164241954,-809.025117382247,-853.096888512962,0.984400064051659,0.985065512338991,0.985286911050177,0.984571093719161,0.984603036047702,0.984680524459657,0.985430873015633,0.999999941548811,0.999999202835922,0.992503776781575,0.896993485958418,0.999994073224794,0.969041954137525,0.999918926682538,0.999999935742145,0.999999189276288,6.89673919337021e-25,6.94167702175487e-25,1.52361359165367e-21,0.999999322262954,0.999999322262954,1.20128239165699e-24,0.967611344697347,0.967611344697346,14.4873271288582,10.5106446282769,0.244965438321571,1.24460680657099,NA,14.4771380220314
"107",1131,18.5649505883193,18.1718499049848,19.0211333333333,18.0896666666667,18.7617333333333,19.0211333333333,19.1658333333333,19.1658333333333,19.1959666666667,14.1366333333334,14.1144666666667,14.1311,14.1366333333334,14.0602333333333,14.0602333333333,14.0288333333334,14.0829,14.0889,-799.926641600908,-769.542132153248,-798.299602104975,-799.947907555225,-802.428356789544,-800.959663658737,-804.108820567994,0.985108723561483,0.984660002212785,0.985156456760883,0.985108767295316,0.985138907836976,0.985136600494075,0.985241892394918,0.999999946951445,0.999998906053681,0.995493593961416,0.906650009952723,0.999998229636406,0.997582743028328,0.999960732545198,0.999999944084716,0.999998946863187,3.24372576484292e-25,3.28258559315816e-25,4.48063922309928e-22,0.999998496481784,0.999998496481784,1.32115027024115e-24,0.995583838429056,0.995583838429056,18.5649505883193,15.219947609376,0.408864406400551,1.31436396781637,14.7973,18.5580066193607
"108",1138,17.9285142778361,17.6757993355908,17.8031208333333,18.07225,17.8289625,17.8031208333333,17.8542,17.7253208333333,17.8289625,15.0893375,15.2534708333333,15.2259416666667,15.0893375,15.0893375,15.2259416666667,15.1718125,15.3112416666667,15.0337166666667,-3083.59995089186,-2788.80216163793,-3510.2608059011,-3087.95338572874,-3073.61147679739,-3499.21813220781,-3456.12113965689,0.998787575532755,0.998365320186178,0.99922020348152,0.998793100352936,0.998774489095393,0.999208799578175,0.999176315788541,0.999999988406554,0.999999602268322,0.999539119543811,0.984181469675084,0.999972339272562,0.999594955828829,0.999731791157861,0.999999987000965,0.999999584647533,2.68901523498355e-25,2.68862367806727e-25,1.1737556136162e-22,0.999999736009991,0.99999973600999,3.86645918738352e-24,0.999588171914223,0.999588171914222,17.9285142778361,15.0568716613345,0.218447894893459,1.08958204035693,11.851325,17.9149080193494
"109",1139,11.4323749045908,16.7046719778352,15.29005,10.5539347826087,14.7803916666667,15.3162375,15.3162375,15.3162375,14.7803916666667,14.9902628623189,15.5286170289855,15.0517503623189,14.9594961956522,14.9594961956522,14.9286795289855,15.0517503623189,15.6934253623189,21.5691295289855,-3569.36307771125,-2502.67421199175,-3758.41576303185,-3551.02601270882,-3494.76459772728,-3690.47376060255,-3737.8196510967,0.999637796374889,0.998930216600975,0.999703596797659,0.999631015652526,0.999608869511146,0.999681922565489,0.999697087089153,0.99999975047416,0.999997199691657,0.991371245274238,0.902320815267796,0.999980645410841,0.997247564454867,0.999711350851921,0.999999930334128,0.999995154328563,1.87615381415135e-24,1.87776858959632e-24,2.49821324274992e-22,0.999999645419938,0.999999645419939,6.13253881330912e-24,0.990971572581192,0.990971572581192,11.4323749045908,8.66356983017311,0.00723222529387467,1.9749756350227,NA,11.2604302945932
"110",1142,23.3902935304037,23.2043675258839,23.1126,23.2718666666667,23.1756333333333,23.1126,23.0537666666667,23.1359,22.9645333333333,12.1409,11.5092666666667,12.1119833333333,12.1409,12.1119833333333,12.1662833333333,12.09085,11.5626666666667,11.5368666666667,-1390.26299551836,-1351.75057432224,-1390.62680874853,-1390.28468797955,-1389.84316499971,-1390.85327438161,-1388.13820030533,0.956026801349765,0.954020006970459,0.956099003143316,0.956030809427389,0.956050040274169,0.956274825693797,0.956018754725388,0.999999907846038,0.999997389713193,0.982610089542111,0.498708545287974,0.999949457467379,0.905137566216595,0.998510903176047,0.999999896715245,0.999997198956124,1.10649490064278e-25,1.1116022226788e-25,3.50623318259637e-22,0.999999212711825,0.999999212711825,1.87790946689232e-25,0.88581820672915,0.88581820672915,23.3902935304037,5.01501048409937,0.400926220408652,1.90969602134138,12.8821833333333,23.3858591826837
"111",1143,21.4361046640037,19.3581101110771,17.264,17.9714666666667,17.3445333333333,17.264,17.264,17.2058,17.2345333333333,12.5280333333334,10.286,12.6227,12.5280333333334,12.5280333333334,12.6227,12.5009666666667,13.9862333333333,13.80661,18.5681027790586,1091.37689455265,25.6170503571133,17.6145886238347,17.3576326356727,14.5136581570608,18.200745296026,0.994733240704481,0.984378284086202,0.994729970768627,0.994738123520646,0.994738626211327,0.994758798115529,0.994748436697337,0.999998839986609,0.999994226350837,0.981369585151052,0.905511965452557,0.999845127985824,0.985412566597048,0.999111477052391,0.999999346952185,0.999997929344594,4.34549940497351e-25,4.36387978284676e-25,1.85315932857658e-21,0.999998896731052,0.999998896731053,9.79849666802468e-25,0.989927206344879,0.989927206344878,21.4361046640037,11.4972204403868,0.161519434323156,3.27148296847813,14.3438666666667,21.4308272391975
"112",1145,22.9013558892027,23.3655974246857,23.1509,22.8022,23.0797,23.1509,23.1509,23.1226666666667,23.0797,10.9705,11.6134,10.9923,10.9705,10.9705,10.9705,10.873,12.5188333333333,12.5575,-991.665144846898,-918.719580179121,-990.873621990936,-991.596231455574,-992.062470790715,-990.312239605794,-991.002977835604,0.951149321603498,0.947054503297258,0.951165550160392,0.951146628873539,0.951176056828545,0.951233268619346,0.951175018007465,0.999999932983744,0.999998461707341,0.984050280183524,0.62795579391589,0.999991309181005,0.911647307139122,0.999804500632965,0.999999924536122,0.999998453052564,3.14544653479388e-25,3.1700926230075e-25,1.12231498610947e-22,0.999999301331356,0.999999301331354,6.42157815375123e-25,0.898503862074126,0.898503862074126,22.9013558892027,15.9179559310312,1.02584382540512,1.51824695760352,14.5601666666666,22.8959371110447
"113",1146,28.7760607938832,29.0475590987612,28.3589,29.1049,28.5232666666667,28.3295666666667,28.2676,28.3985,28.2071,6.3794333333334,6.3794333333334,6.3794333333334,6.3794333333334,6.3794333333334,6.3794333333334,6.3794333333334,6.3794333333334,6.3794333333334,-797.452815671408,-773.232949925559,-787.748791263455,-797.452800958942,-798.641339383898,-796.356482510022,-795.115575506922,0.978189859095462,0.977462306562768,0.978060757483535,0.978190254164662,0.978220330015355,0.978181154638965,0.978226329499478,0.999997703765256,0.999988941360497,0.865570955199366,0.25204605453767,0.999984179574632,0.97340830087687,0.999923743726058,0.99999746761039,0.999988306749167,3.50984872354311e-25,3.49564369023219e-25,2.44597500364454e-22,0.999988400204492,0.999988400204495,7.89430206141223e-25,0.973947905053205,0.973947905053206,28.7760607938832,3.55692197542848,0.574509559237649,2.15329720745161,NA,28.7728975341
"114",1147,23.7982513675656,22.6711247840188,23.96365,23.8845333333333,23.4772666666667,23.96365,23.9210333333333,24.3843333333333,23.5985333333333,10.1338,10.0067,10.3518666666667,10.1607333333333,10.2295,10.3558666666667,10.2225,9.8889333333334,9.8029,-983.894232368351,-948.47056360333,-989.185146084892,-984.224075717773,-983.795737982704,-987.952394384635,-982.794216476765,0.945703405810874,0.943749043154235,0.946249802076822,0.945751991913635,0.94574395024854,0.946039208842825,0.945848200638986,0.999999692123105,0.999992158620368,0.973839132768182,0.315804578396604,0.999964550927617,0.99361483306627,0.999140227319088,0.999999989622415,0.999999743687991,9.76266874987508e-25,9.76393953964387e-25,1.01115109544547e-22,0.999998435295424,0.999998435295422,1.21267456720745e-24,0.989679082832912,0.989679082832913,23.7982513675656,4.7198160778136,0.349359954362567,2.853530929508,12.2782333333333,23.7951367677537
"115",1149,15.2032895670701,14.7546613478411,13.61455,14.6320217391304,14.1306791666667,13.61455,13.61455,13.6737333333333,13.5527875,11.5378154166667,10.322395,11.60738625,11.5378154166667,11.5378154166667,11.5378154166667,11.5961529166666,10.8945425,10.8491825,-2905.06789230305,-2458.47246724973,-2905.72273546898,-2904.92878221194,-2905.83972567512,-2943.72209498473,-2943.39450451919,0.997167091883877,0.995547713724528,0.99719323421244,0.997166678418879,0.997168832037529,0.997293999009906,0.997295902832074,0.999999808997275,0.999998046981808,0.997586465928009,0.975261718445571,0.999998389103661,0.998680399686956,0.999982354278026,0.999999819152929,0.999998324790557,9.12935073358234e-25,9.15254818714789e-25,1.81235158039634e-21,0.999999451607589,0.999999451607591,6.66809556938712e-24,0.998638797474039,0.998638797474039,15.2032895670701,12.7077674020497,0.514314915779476,1.6712770024671,14.5666758333334,15.1990396399837
"116",1151,14.2164696934693,14.1046871732029,12.7727958333333,13.6917875,13.3061333333333,12.7727958333333,12.7727958333333,12.4560208333333,12.9218958333333,9.95555458333337,10.3538170833333,10.090285,9.95555458333337,9.95555458333337,9.81530041666663,10.1404629166667,11.3410504166667,11.334095,-2437.38205268785,-2170.31156329333,-2562.53727533394,-2437.16760316869,-2438.076873387,-2520.13272739128,-2579.18035403182,0.980131462778682,0.973784738158007,0.982716627923961,0.980127103836939,0.980144687489149,0.981898948930082,0.982997951901326,0.99999997184254,0.999999498080119,0.980190727255006,0.639754262399194,0.999997429923805,0.993277024276744,0.999953313639831,0.999999969701189,0.999999467452789,2.8063295371807e-25,2.80841375006886e-25,1.25620419554734e-22,0.999996512843588,0.999996512843587,2.42812247321836e-24,0.992489280504158,0.992489280504155,14.2164696934693,26.4641982137329,0.944987086294342,1.51945736636263,13.2796933333333,14.2121673902001
"117",1153,16.0351046657629,15.7568450389892,15.9030333333333,16.0804,15.9482333333333,15.9030333333333,15.9197,15.9482333333333,15.9482333333333,15.37556,14.86263,15.3026833333333,15.37556,15.37556,15.37556,15.3597866666666,14.9473866666667,14.93562,-1405.2070497555,-1340.26859730463,-1400.07607892843,-1405.15670997195,-1405.96949732741,-1404.53724918812,-1404.73744643793,0.976677580776262,0.974981076616583,0.976584123445081,0.976676481355614,0.976700632071732,0.976680415867052,0.976694011491179,0.999999982298177,0.999999379302566,0.994703420762719,0.813291621946974,0.999998296114557,0.998030577109642,0.999943211800136,0.999999979985607,0.999999343355163,1.0390100103679e-25,1.0329127495671e-25,1.6426518432412e-22,0.999996268455781,0.99999626845578,1.40279563939761e-24,0.998697568338412,0.998697568338411,16.0351046657629,14.0944306388114,0.42489835783761,1.17364829213613,14.2657666666667,16.0272917735767
"118",1155,17.6119593943049,17.5656117010406,17.0771,16.8572666666667,16.8572666666667,17.0771,17.0771,17.0957,16.8572666666667,12.3238,11.0534333333334,12.2340333333333,12.3238,12.3697666666667,12.2424666666667,12.2999,11.1327333333333,11.1418333333334,-212.128896013105,16.5513731274099,-208.773695008814,-212.129693823203,-211.761835516216,-211.766456534067,-210.688855815568,0.949344470525712,0.936106334584398,0.949229900792106,0.949344456365983,0.949335374732959,0.949351655523701,0.949320914513545,0.999999869201174,0.999997443383926,0.982871989853439,0.659378885646293,0.999993045452795,0.981380651555769,0.999863851446431,0.999999870066758,0.999997468102383,2.1095882013658e-23,2.11031885391462e-23,2.96675259894312e-22,0.999997018826914,0.999997018826913,4.13722358967846e-23,0.988422987656375,0.988422987656373,17.6119593943049,21.3761092295691,0.735445561228463,1.52841538798937,15.1185,17.6075464377432
"119",1157,17.0936523747243,16.9926538596991,16.3635666666667,17.4301666666667,16.3635666666667,16.3635666666667,16.3110666666667,16.0311666666667,16.6154,16.89072,16.9332733333333,16.8403533333333,16.89072,16.9078733333334,16.8883733333334,16.8883733333334,15.7578866666667,15.7267533333334,-1226.70466305138,-1223.35139901369,-1223.56067044166,-1226.71331664796,-1226.06652550575,-1230.40008865347,-1227.46854726872,0.989007559711799,0.988984768405613,0.989046415390193,0.989007610672629,0.989003174676822,0.989081487518535,0.989084186136158,0.999999995252415,0.999999645385086,0.999906486749203,0.993014492507756,0.99999973495656,0.99970776274045,0.999977950463004,0.99999999474139,0.999999610258983,2.06310284788326e-25,2.07924051071412e-25,6.05513880526098e-22,0.999998862298366,0.999998862298365,1.02462121249462e-23,0.999656134393211,0.999656134393214,17.0936523747243,46.132563485428,0.568088355540563,1.08155694870143,13.3816,17.0854079685125
"120",1158,18.3539620350281,18.4028025966328,18.4670625,18.5656291666667,18.7259916666667,18.4670625,18.4670625,18.4991916666667,18.7259916666667,14.2918833333333,14.2495875,14.1608679347826,14.2918833333333,14.2918833333333,14.244515942029,14.244515942029,14.0869416666667,14.1076208333334,-3640.98024265085,-3578.07785406632,-3754.01238687045,-3641.15446893005,-3640.25895223296,-3660.94733009142,-3791.87878079992,0.99812401297555,0.998002367925109,0.998344641760949,0.998124345080841,0.998122581771654,0.998169246996735,0.998403814329003,0.999999998434861,0.999999860804603,0.999787265121298,0.981076423986953,0.999977662156263,0.999515720320951,0.999514716289804,0.999999998359924,0.999999854661925,9.64563942644594e-25,9.65199483668042e-25,6.33048841718703e-23,0.999997829481506,0.999997829481506,1.02305341841464e-23,0.999633061073679,0.999633061073682,18.3539620350281,32.4901149494484,0.611003929584781,1.21650904065314,12.4099375,18.3473699900884
"121",1159,17.0409834898458,16.9980666467329,17.4378,19.0954,14.2374,17.4378,17.4378,17.3818666666667,17.1419,18.7980733333334,18.4437533333334,18.6758133333334,18.7980733333334,18.7767433333334,18.7767433333334,18.6607,18.4257133333333,18.4286133333333,-1225.01554796671,-1205.22656723257,-1222.29629084111,-1225.01023879319,-1225.90508069905,-1223.89150916765,-1222.23213429354,0.910657786467587,0.908840621946094,0.910716127571415,0.910657485803468,0.910710856315783,0.910618554900141,0.910952055278011,0.999999979398866,0.999995023428706,0.999567650931639,0.895513198931585,0.999999037282006,0.998507946561209,0.999767766059871,0.999999979175629,0.999994968637763,2.36835271130711e-25,2.36054000303593e-25,1.16213564677481e-21,0.999999102833639,0.999999102833639,9.90164715108002e-25,0.998499623373966,0.998499623373964,17.0409834898458,45.5489322272388,0.688238964713834,1.00418734849488,12.5193,17.0294506306233
"122",1160,16.8558000013702,16.7886794713062,15.1700333333333,15.6966333333333,15.3035666666667,15.1700333333333,15.1168666666667,14.9355666666667,15.3035666666667,21.38351,20.94551,21.2598766666667,21.38351,21.39271,21.38351,21.30571,20.9659433333333,20.92311,-1135.0696208577,-1061.64045750159,-1134.25076224238,-1135.06578187853,-1136.01751139991,-1134.67873987046,-1138.55821051956,0.933077713274512,0.927923636484218,0.933105224335581,0.933077550325916,0.933138479497162,0.933115042213564,0.933376417375829,0.999999978852684,0.999993441302284,0.998558889571588,0.552404271026244,0.999999595414217,0.950798847455927,0.999875762833875,0.999999978620027,0.999993415746703,2.90447077213877e-25,2.91329958002943e-25,5.09833051021833e-23,0.999994707963796,0.999994707963794,3.74841893845661e-25,0.953053583784767,0.953053583784768,16.8558000013702,52.9011763357875,0.565729314285932,0.848757830312624,13.3605333333333,16.8404276768986
"123",1162,14.0414478222172,13.5236073927128,14.0462666666667,14.1376,14.2419666666667,14.2967333333333,14.3981333333333,14.5482333333333,14.3981333333333,15.4415733333333,15.4415733333333,15.4415733333333,15.4415733333333,15.4415733333333,15.4877066666666,15.4415733333333,15.4415733333333,14.9131733333333,-1800.31293902006,-1800.69614348781,-1808.94387039285,-1798.75007966563,-1799.09233858349,-1810.66765727111,-1797.39284850523,0.971387065163233,0.971398006069262,0.971820301421696,0.971442249598154,0.971525749611584,0.971890672535684,0.971598515133231,0.999999987490155,0.999999759458926,0.998733733756405,0.975621183848077,0.99996802108308,0.990102142897112,0.999303213970971,0.999999976097036,0.9999996180487,3.67220213341166e-26,3.72113108111993e-26,2.2172078229665e-23,0.999998863483767,0.999998863483766,4.9515859435328e-25,0.98649759527919,0.98649759527919,14.0414478222172,3.72899924490636,0.104385013168064,1.7131605012505,12.91264,14.0267228884929
"124",1163,22.6032464920626,20.4437856313812,22.1267391304348,22.2032875,22.26605,22.1267391304348,22.1267391304348,22.4013739130435,22.26605,15.801775,15.8953333333333,15.8452625,15.801775,15.801775,15.8611666666666,15.5992666666667,16.3868541666666,16.1564820833333,-3747.29262042004,-3644.72951803496,-3824.62066473895,-3747.25711552926,-3747.96171734131,-3844.5581241085,-3831.81478581903,0.997663959557484,0.997409083670536,0.997860022589417,0.997663887111875,0.997664670797243,0.997898155374828,0.99787384049626,0.999999131732252,0.999986078316704,0.999555461457222,0.992869167612842,0.999990000897844,0.99924716036909,0.999829788931793,0.999999147934731,0.999993337017804,5.07076612007973e-25,5.07808189256705e-25,1.10853986590859e-22,0.9999986158162,0.999998615816199,4.90436092719645e-24,0.997979070851421,0.997979070851421,22.6032464920626,3.9726263135623,0.14297072981943,2.67715609803248,14.023725,22.5960042907541
